locationId,id,typeOfProvider,providerName,address,suburb,state,postcode,lat,lng,geoData
2080,1-OLXKB,Long Day Care,Little Pioneers Childcare and Education Centre,2 Pioneer Dr,FORSTER,NSW,2428,-32.19685,152.52993,0xE6100000010C29ED0DBE301940C0295C8FC2F5106340
2081,2-1PFIEL,Long Day Care,UWS Early Learning Blacktown,U20/11 Eastern Road,QUAKERS HILL,NSW,2763,-33.7304,150.8828,0xE6100000010CCC7F48BF7DDD40C0C74B378941DC6240
2082,1-OM6F3,Long Day Care,West Ryde Long Day Care Centre,42 Mons Ave,WEST RYDE,NSW,2114,-33.81058,151.08522,0xE6100000010C9D11A5BDC1E740C01F85EB51B8E26240
2083,1-OM6IS,Long Day Care,Jenny's Kindergarten Oatley,2 Mi Mi St,OATLEY,NSW,2223,-33.97235,151.07524,0xE6100000010C4DF38E5374FC40C06666666666E26240
2084,1-631-1243,Long Day Care,Foxdale Kindergarten - Ingleburn,6 Kingfisher St,INGLEBURN,NSW,2565,-34.00526,150.87585,0xE6100000010C9B559FABAD0041C079E9263108DC6240
2085,1-OO80G,Long Day Care,Kids Academy Hornsby,36-38 Northcote Road,HORNSBY,NSW,2077,-33.70049,151.10808,0xE6100000010C8B6CE7FBA9D940C0FA7E6ABC74E36240
2086,1-631-1536,Long Day Care,Avalon Beach House Pre-School,50 Old Barrenjoey Rd,AVALON,NSW,2107,-33.63753,151.32909,0xE6100000010C9A99999999D140C04A0C022B87EA6240
2087,1-631-1997,Long Day Care,Twinkle Tots Cottage,18 Wentworth Ave,WAITARA,NSW,2077,-33.70485,151.1083,0xE6100000010CA779C7293ADA40C0FA7E6ABC74E36240
2088,1-OOEGF,Long Day Care,Sandcastles Nursery and Long Day Care,74 Lawrence St,HARBORD,NSW,2096,-33.77889,151.28218,0xE6100000010C5D6DC5FEB2E340C01B2FDD2406E96240
2089,1-OQ9XJ7,Long Day Care,St Hurmizd Early Learning Centre,7-9 Greenfield Road,GREENFIELD PARK,NSW,2176,-33.87127,150.89131,0xE6100000010C9D8026C286EF40C08D976E1283DC6240
2090,1-OQ9XVS,Long Day Care,Spunky Monkeys Early Learning Centre- Box Hill,799 Windsor Road,BOX HILL,NSW,2765,-33.66436,150.89992,0xE6100000010C30BB270F0BD540C0CDCCCCCCCCDC6240
2091,1-631-2947,Long Day Care,Amigoss Preschool,102-106 Glebe Point Rd,GLEBE,NSW,2037,-33.8787,151.1861,0xE6100000010C637FD93D79F040C0CBA145B6F3E56240
2092,1-OUXPDQ,Long Day Care,Oz Education - Auburn,115 Harrow Rd,AUBURN,NSW,2144,-33.86211,151.02865,0xE6100000010CD8F0F44A59EE40C0B0726891EDE06240
2093,1-OVFPX7,Long Day Care,Ashbury Kidz Academy,51 Crieff Street,ASHBURY,NSW,2193,-33.90297,151.11287,0xE6100000010CDD24068195F340C0560E2DB29DE36240
2094,1-OWVSC,Long Day Care,JJ'S Long Day Care Centre,6 Ornella Ave,GLENDENNING,NSW,2761,-33.74249,150.85148,0xE6100000010CD7A3703D0ADF40C0AC1C5A643BDB6240
2095,1-OX4VRS,Long Day Care,Glory Childcare Centre,132 Marsden Avenue,PARRAMATTA,NSW,2150,-33.81747634,151.0008485,0xE6100000010C713D0AD7A3E840C079E9263108E06240
2096,1-OXABS,Long Day Care,Little Learning School Granville,20 Ostend St,SOUTH GRANVILLE,NSW,2142,-33.85825,151.01252,0xE6100000010CAEB6627FD9ED40C023DBF97E6AE06240
2097,1-OXGAF,Long Day Care,Little Learning School South Granville,22 Ostend St,SOUTH GRANVILLE,NSW,2142,-33.85823,151.01236,0xE6100000010CAEB6627FD9ED40C0AAF1D24D62E06240
2098,1-631-2998,Long Day Care,Tiny Tots Long Day Care Centre - (Hornsby),6 Denison St,HORNSBY,NSW,2077,-33.69643,151.10342,0xE6100000010C9A779CA223D940C09EEFA7C64BE36240
2099,1-OXNKI,Long Day Care,Rhodes Childrens Centre,2 Mary Street,RHODES,NSW,2138,-33.83148,151.08516,0xE6100000010CDF4F8D976EEA40C01F85EB51B8E26240
2100,1-OXNRJ,Long Day Care,Acre Woods Childcare Pymble,20 Bridge St,PYMBLE,NSW,2073,-33.75083,151.14512,0xE6100000010C1CEBE2361AE040C0713D0AD7A3E46240
2101,1-P1FCM,Long Day Care,Stay Play and Learn Child Care Centre,1 Barbers Rd,CHESTER HILL,NSW,2162,-33.86616,150.99216,0xE6100000010CC9E53FA4DFEE40C039B4C876BEDF6240
2102,1-P3NTYH,Long Day Care,Little Ark Preschool,32 Thornley Street,LEICHHARDT,NSW,2040,-33.8864,151.15544,0xE6100000010C5396218E75F140C0295C8FC2F5E46240
2103,1-631-3291,Long Day Care,Kameruka Cottage,57 Montgomery St,KOGARAH,NSW,2217,-33.96564,151.13519,0xE6100000010C4182E2C798FB40C0B81E85EB51E46240
2104,1-P83H7B,Long Day Care,Little Miracles Preschool and Long Day Care Blaxland,28-30 Layton Avenue,BLAXLAND,NSW,2774,-33.747,150.61569,0xE6100000010C560E2DB29DDF40C0C1CAA145B6D36240
2105,1-P852VI,Long Day Care,Lilypad Early Learning Centre,115 Blaxland Road,RYDE,NSW,2112,-33.81321,151.10615,0xE6100000010CB98D06F016E840C008AC1C5A64E36240
2106,1-P8GKW,Long Day Care,Rosebud Cottage Child Care Centre,5 Quirk St,ROZELLE,NSW,2039,-33.86701,151.17486,0xE6100000010CE5D022DBF9EE40C09A99999999E56240
2107,1-P9VXR3,Long Day Care,KU Wonnayba Childrens Centre Long Day Care Centre,University Drive,CALLAGHAN,NSW,2308,-32.8965,151.7044,0xE6100000010C986E1283C07240C04A0C022B87F66240
2108,1-631-3438,Long Day Care,Pipsqueaks Creative Learning Centre (Bilambil),30 Simpson Dr,BILAMBIL HEIGHTS,NSW,2486,-28.21374,153.48616,0xE6100000010CBB270F0BB5363CC0643BDF4F8D2F6340
2109,1-PGMPFF,Long Day Care,Narnia Christian Preschool and Early Childhood Centre,55 High St,WARATAH,NSW,2298,-32.90404,151.72344,0xE6100000010CC1CAA145B67340C04260E5D022F76240
2110,1-PHVO8,Long Day Care,Explore and Develop Artarmon,11-13 Campbell St,ARTARMON,NSW,2064,-33.81785,151.18458,0xE6100000010CFFB27BF2B0E840C052B81E85EBE56240
2111,1-PKM3HF,Long Day Care,Minchinbury Early Learning Centre,68 McFarlane Drive,MINCHINBURY,NSW,2770,-33.78362,150.82537,0xE6100000010CA3923A014DE440C06666666666DA6240
2112,1-6PX-3210,Long Day Care,Bilgola Plateau Kindergarten Child Care Service,179 Plateau Rd,BILGOLA PLATEAU,NSW,2107,-33.64483,151.31488,0xE6100000010CFB3A70CE88D240C0AE47E17A14EA6240
2113,1-PN0QU,Long Day Care,Montessori Academy Greenacre,84 Banksia Rd,GREENACRE,NSW,2190,-33.90814,151.05013,0xE6100000010CB1BFEC9E3CF440C09A99999999E16240
2114,1-6PX-4524,Long Day Care,Coonamble Multifunctional LDC,Dubbo Street,COONAMBLE,NSW,2829,-30.9563,148.3935,0xE6100000010C302AA913D0F43EC07F6ABC74938C6240
2115,1-PNXB0,Long Day Care,Balmain Cove Children's Centre,35 Terry St,BALMAIN,NSW,2041,-33.8574,151.1711,0xE6100000010C92CB7F48BFED40C0B6F3FDD478E56240
2116,1-FGV0J,Long Day Care,St Mary Multicultural Child Care Centre - Rhodes,66 Llewellyn St,RHODES,NSW,2138,-33.82558,151.09323,0xE6100000010CEFC9C342ADE940C0E5D022DBF9E26240
2117,1-PQQ5E,Long Day Care,Kids In The Sky,Turner Road,BEROWRA,NSW,2081,-33.607,151.1356,0xE6100000010C04560E2DB2CD40C03108AC1C5AE46240
2118,1-GCV33K,Long Day Care,Grace Childcare Centre,614 Polding St,BOSSLEY PARK,NSW,2176,-33.85605,150.89507,0xE6100000010C840D4FAF94ED40C0713D0AD7A3DC6240
2119,1-PSHXK,Long Day Care,Vaucluse Little School,3 Russell St,VAUCLUSE,NSW,2030,-33.8486,151.2808,0xE6100000010C5BB1BFEC9EEC40C0A245B6F3FDE86240
2120,1-HBVNT,Long Day Care,Bangalee Preschool & Child Care Centre,84A Diamond Head Dr,SANDY BEACH,NSW,2456,-30.1481,153.19468,0xE6100000010CA089B0E1E9253EC00AD7A3703D266340
2121,1-PXTKI2,Long Day Care,Lakemba Early Learning Centre (0-5 Years),123-125 Croydon Street,LAKEMBA,NSW,2195,-33.92666,151.07915,0xE6100000010C029A081B9EF640C04A0C022B87E26240
2122,1-HCFJC,Long Day Care,Educare Playskool - Croydon,195 Croydon Rd,CROYDON,NSW,2132,-33.87714,151.12263,0xE6100000010C2AA913D044F040C00E2DB29DEFE36240
2123,1-YRBFZ8,Long Day Care,Montessori Works - Matraville,1-3 MOORINA Avenue,MATRAVILLE,NSW,2036,-33.96476,151.22951,0xE6100000010C2497FF907EFB40C08FC2F5285CE76240
2124,1-Q2J7VW,Long Day Care,Clever Cookies Early Learning Centre,6 Stuart Road,WEST HOXTON,NSW,2171,-33.94467,150.83459,0xE6100000010CFE43FAEDEBF840C01F85EB51B8DA6240
2125,1-Q7Z2EK,Long Day Care,Thornleigh Preschool,1-3 Paling Street,THORNLEIGH,NSW,2120,-33.7341,151.0794,0xE6100000010C2EFF21FDF6DD40C04A0C022B87E26240
2126,1-Q9025M,Long Day Care,Ballykin at Rose Bay,24 Dover Road,ROSE BAY,NSW,2029,-33.87069,151.27128,0xE6100000010C4850FC1873EF40C0E9263108ACE86240
2127,1-6PX-661,Long Day Care,White Bunny Child Care Centre- Minchinbury,202 - 204 Minchin Dr,MINCHINBURY,NSW,2770,-33.7853,150.83781,0xE6100000010C3FC6DCB584E440C0894160E5D0DA6240
2128,1-QA6OZA,Long Day Care,Laurieton Early Education Centre,94 Lord Street,LAURIETON,NSW,2443,-31.64911,152.79484,0xE6100000010C67D5E76A2BA63FC03D0AD7A370196340
2129,1-QAJZVU,Long Day Care,Genesis Kids Long Day Care Centre,9 Burns Street,CAMPSIE,NSW,2194,-33.90535,151.10636,0xE6100000010CCE88D2DEE0F340C008AC1C5A64E36240
2130,1-QEYG3N,Long Day Care,Little Angels Day Care,62 Tennyson Road,GREENACRE,NSW,2190,-33.89634,151.05273,0xE6100000010CD0B359F5B9F240C004560E2DB2E16240
2131,1-851FY8,Long Day Care,Buzz Bee Long Day Care Preschool Centre,6 Orchard Road,BUSBY,NSW,2168,-33.9077,150.88,0xE6100000010C234A7B832FF440C05C8FC2F528DC6240
2132,1-QIWAEP,Long Day Care,Kindy 4 Kids,21-55 Station Street,PENRITH,NSW,2750,-33.7566,150.6918,0xE6100000010CA913D044D8E040C0A01A2FDD24D66240
2133,1-QJVDZK,Long Day Care,Kinderama Learning Centre,8 Mimosa Street,BEXLEY,NSW,2207,-33.9548,151.11803,0xE6100000010C431CEBE236FA40C0B29DEFA7C6E36240
2134,1-QLVR0S,Long Day Care,Willow Tree Kindergarten,61 Anthony Drive,ROSEMEADOW,NSW,2560,-34.10339,150.7942,0xE6100000010C053411363C0D41C0C520B07268D96240
2135,1-QM0A2H,Long Day Care,Only About Children Seaforth,114 Frenchs Forest Road,SEAFORTH,NSW,2092,-33.79212,151.24139,0xE6100000010CAF94658863E540C0C1CAA145B6E76240
2136,1-GSVM4P,Long Day Care,That Little Kindy,30 Bulli Rd,TOONGABBIE,NSW,2146,-33.79109,150.95933,0xE6100000010CCCEEC9C342E540C0A69BC420B0DE6240
2137,1-631-3207,Long Day Care,Golden Rose Child Care Centre,22-24 Waratah St,GRANVILLE,NSW,2142,-33.83179,151.00142,0xE6100000010C0A68226C78EA40C079E9263108E06240
2138,1-QTU04J,Long Day Care,South Coast Workers Child Care Centre,12 Ellen Street,WOLLONGONG,NSW,2050,-34.42936,150.89347,0xE6100000010C82734694F63641C07F6ABC7493DC6240
2139,1-631-3303,Long Day Care,Maldon Kindergarten Blacktown,5 Russell St,BLACKTOWN,NSW,2148,-33.77895,150.90869,0xE6100000010CC1CAA145B6E340C00C022B8716DD6240
2140,1-QXYC6J,Long Day Care,Little Learning School - Ambarvale,122 Dickens Road,AMBARVALE,NSW,2560,-34.09516,150.79856,0xE6100000010C234A7B832F0C41C021B0726891D96240
2141,1-LXDKYF,Long Day Care,Shaw Street Childrens Centre,6 Kent Cres,WAGGA WAGGA,NSW,2650,-35.11496,147.35455,0xE6100000010C1F85EB51B88E41C08FC2F5285C6B6240
2142,1-SVVEXI,Long Day Care,Mt Druitt Hospital Child Care Centre,75 Railway Street,MOUNT DRUITT,NSW,2770,-33.76566,150.83024,0xE6100000010C0B46257502E240C0C3F5285C8FDA6240
2143,1-R0N0Z,Long Day Care,Kindarama,30 Waratah St,KIRRAWEE,NSW,2232,-34.02913,151.07468,0xE6100000010C24287E8CB90341C06666666666E26240
2144,1-R1POD,Long Day Care,St Paul's Childcare Centre,57 Princes Highway,KOGARAH,NSW,2217,-33.96249,151.13704,0xE6100000010C3333333333FB40C0AAF1D24D62E46240
2145,1-R1U4B,Long Day Care,Step Ahead Two Childcare Centre,49 South Liverpool Rd,HECKENBERG,NSW,2168,-33.91034,150.88875,0xE6100000010C3FC6DCB584F440C09CC420B072DC6240
2146,1-R228G,Long Day Care,Coffs Harbour Montessori Pre-School,27 James Small Drive,KORORA,NSW,2450,-30.25313,153.13308,0xE6100000010C1B9E5E29CB403EC0C74B378941246340
2147,1-R66MHW,Long Day Care,Kiddyland Childcare Centre - Penshurst,586-588 King Georges Road,PENSHURST,NSW,2222,-33.95599,151.0868,0xE6100000010CEE7C3F355EFA40C0105839B4C8E26240
2148,1-RBIGWT,Long Day Care,My Kindy Shortland Preschool,360 Sandgate Road,SHORTLAND,NSW,2307,-32.8811,151.69505,0xE6100000010CB84082E2C77040C00AD7A3703DF66240
2149,1-RBL7RA,Long Day Care,Little Treasures Preschool,52 Barellan Avenue,CARLINGFORD,NSW,2118,-33.78038,151.05845,0xE6100000010C32E6AE25E4E340C060E5D022DBE16240
2150,1-RDAI14,Long Day Care,Kinderoos Arncliffe,2 Dowling Street,ARNCLIFFE,NSW,2205,-33.93689,151.13866,0xE6100000010CABCFD556ECF740C09CC420B072E46240
2151,1-RFTST2,Long Day Care,Liverpool School for Early Learning,127 Memorial Ave,LIVERPOOL,NSW,2170,-33.92316,150.9125,0xE6100000010C67D5E76A2BF640C077BE9F1A2FDD6240
2152,1-RGZ05S,Long Day Care,Bambinos Kindergarten Horningsea Park,Horningsea Park Drive,HORNINGSEA PARK,NSW,2171,-33.9488,150.8454,0xE6100000010CEF38454772F940C0D7A3703D0ADB6240
2153,1-RGZ0HZ,Long Day Care,Little Miracles Caringbah,20A Dudley Street,CARINGBAH,NSW,2229,-34.03507301,151.1268411,0xE6100000010C780B24287E0441C0F2D24D6210E46240
2154,1-RHI0PK,Long Day Care,Poppins Playhouse,116-118 Kent Street,TAMWORTH,NSW,2340,-31.1029,150.90349,0xE6100000010C27C286A7571A3FC037894160E5DC6240
2155,1-RHI0SQ,Long Day Care,Lorikeet Early Learning Centre,50 Gray Street,KOGARAH,NSW,2217,-33.96899,151.13445,0xE6100000010C79E9263108FC40C03F355EBA49E46240
2156,1-RIZQOI,Long Day Care,Camden Cottage Child Care Centre,262 Old Hume Highway,CAMDEN,NSW,2570,-34.0704,150.6945,0xE6100000010CB7D100DE020941C00AD7A3703DD66240
2157,1-RK21AB,Long Day Care,Little Miracles Preschool and Long Day Care - Point Clare,2 Coolarn Ave,POINT CLARE,NSW,2250,-33.43328,151.31541,0xE6100000010CACADD85F76B740C0AE47E17A14EA6240
2158,1-RK23ZW,Long Day Care,Milestones Childcare Narara,7 Eve Street,NARARA,NSW,2250,-33.40404,151.34369,0xE6100000010CC1CAA145B6B340C05EBA490C02EB6240
2159,1-RRAP8V,Long Day Care,Little Joeys Pre-School,81 Cam Street,CAMBRIDGE PARK,NSW,2747,-33.75073,150.71812,0xE6100000010CB98D06F016E040C0E5D022DBF9D66240
2160,1-RS6QZX,Long Day Care,CASS Hurstville Child Care Centre,48 Queens Road,HURSTVILLE,NSW,2220,-33.96078,151.10671,0xE6100000010C97FF907EFBFA40C08195438B6CE36240
2161,1-UVDYEH,Long Day Care,Sunflower Cottage Child Care Centre,87 St Johns Road,BUSBY,NSW,2170,-33.90693,150.88392,0xE6100000010C075F984C15F440C03F355EBA49DC6240
2162,1-RSR6HK,Long Day Care,Blair Athol Child Care Centre,23 Blair Athol Drive,BLAIR ATHOL,NSW,2560,-34.06183,150.80483,0xE6100000010C4772F90FE90741C0F6285C8FC2D96240
2163,1-RTKQTP,Long Day Care,Tina's Kindergarten,132 Resevoir Road,BLACKTOWN,NSW,2148,-33.77378735,150.9034883,0xE6100000010C89D2DEE00BE340C037894160E5DC6240
2164,1-S0AZLM,Long Day Care,Fit Kidz Learning Centre Dural North,831 Old Northern Road,DURAL,NSW,2158,-33.69444,151.03274,0xE6100000010CD42B6519E2D840C0931804560EE16240
2165,1-S0YB35,Long Day Care,Kamalei Childrens Centre,7 Centennial Road,BOWRAL,NSW,2576,-34.47079,150.41808,0xE6100000010C787AA52C433C41C04C37894160CD6240
2166,1-XA4UKY,Long Day Care,Tiny Scholars Childcare and Preschool,4 Massie Street,ERMINGTON,NSW,2115,-33.81728,151.0648,0xE6100000010CAA8251499DE840C0AE47E17A14E26240
2167,1-S2B3J8,Long Day Care,The Liverpool Hospital Childcare Centre,Goulburn Street,LIVERPOOL,NSW,2170,-33.9184,150.9291,0xE6100000010CBD5296218EF540C07D3F355EBADD6240
2168,1-S2THH4,Long Day Care,Park Beach Child Care Centre,45 Park Beach Road,COFFS HARBOUR,NSW,2450,-30.28484,153.13043,0xE6100000010C9BE61DA7E8483EC05C8FC2F528246340
2169,1-2IK2V4,Long Day Care,St Mary's Day Care Center,152 Queen Victoria St,BEXLEY,NSW,2207,-33.95497,151.12539,0xE6100000010C0AD7A3703DFA40C00000000000E46240
2170,1-631-2990,Long Day Care,Gumnut Tree House,15 Rawson Ave,BEXLEY,NSW,2207,-33.95921,151.12222,0xE6100000010C5F29CB10C7FA40C096438B6CE7E36240
2171,1-S3C69,Long Day Care,Narellan Community Preschool 0-5,85 Richardson Rd,NARELLAN,NSW,2567,-34.05435,150.73559,0xE6100000010C1E166A4DF30641C0643BDF4F8DD76240
2172,1-S3K9KQ,Long Day Care,Little Shearwater Preschool,91 Main Arm Road,MULLUMBIMBY,NSW,2482,-28.54591,153.48628,0xE6100000010CEBE2361AC08B3CC0643BDF4F8D2F6340
2173,1-S3M3SA,Long Day Care,Ballykin @ Scotts Kirk,32A Gouldsbury Street,MOSMAN,NSW,2088,-33.828,151.24283,0xE6100000010C448B6CE7FBE940C0B29DEFA7C6E76240
2174,1-S3RTD2,Long Day Care,Little Achievers Kindergarten,20 Austral St,PENSHURST,NSW,2222,-33.96565,151.08415,0xE6100000010C4182E2C798FB40C0A69BC420B0E26240
2175,1-S40732,Long Day Care,Milestones Childcare - Kariong,11 Eyers Close,KARIONG,NSW,2250,-33.44447,151.29194,0xE6100000010C37894160E5B840C0D34D621058E96240
2176,1-S4JE39,Long Day Care,Sunny Kids Early Learning Centre,32 Sunny Crescent,PUNCHBOWL,NSW,2196,-33.93043,151.04353,0xE6100000010C6519E25817F740C0C520B07268E16240
2177,1-S4QQQZ,Long Day Care,Northmead Early Education Centre,182 Windsor Road,WINSTON HILLS,NSW,2153,-33.77929,150.99768,0xE6100000010CEBE2361AC0E340C00E2DB29DEFDF6240
2178,1-S570Y6,Long Day Care,Albion Park Children's Centre,108 Tongarra Road,ALBION PARK,NSW,2527,-34.57013,150.7776,0xE6100000010C8CB96B09F94841C037894160E5D86240
2179,1-S6EK6G,Long Day Care,Smarties Preschool & Long Day Care Centre,1 Jason Street,GREYSTANES,NSW,2145,-33.82139,150.94905,0xE6100000010C9A779CA223E940C0EE7C3F355EDE6240
2180,1-S6OARK,Long Day Care,Do Re Mi Long Day Care Child Care Centre,1/42 Spring Street,ARNCLIFFE,NSW,2205,-33.94397,151.14594,0xE6100000010C46B6F3FDD4F840C0E9263108ACE46240
2181,1-S6WK1,Long Day Care,Early Expressions Childcare,56 Old Hume Highway,CAMDEN,NSW,2570,-34.06976,150.69475,0xE6100000010C62A1D634EF0841C00AD7A3703DD66240
2182,1-S7GRWH,Long Day Care,Giggles Carlingford Childcare Centre,764 Pennant Hills Road,CARLINGFORD,NSW,2118,-33.77625,151.05094,0xE6100000010CDE9387855AE340C01283C0CAA1E16240
2183,1-S7LNQP,Long Day Care,Jerry Bailey Childrens Centre,16 Celia Place,SHOALHAVEN HEADS,NSW,2535,-34.8559347,150.7362609,0xE6100000010CBD5296218E6D41C0643BDF4F8DD76240
2184,1-S7QAJX,Long Day Care,Gan Yeladim,14 Anglesea Street,BONDI,NSW,2026,-33.89047,151.26067,0xE6100000010C448B6CE7FBF140C03108AC1C5AE86240
2185,1-S8EQR0,Long Day Care,Gidgillys,6 Poley Cow Lane,JINDABYNE,NSW,2627,-36.41664,148.60998,0xE6100000010CBEC11726533542C0EC51B81E85936240
2186,1-S8I8J9,Long Day Care,Little Learners Child Care Centre,29 Georges Crescent,GEORGES HALL,NSW,2198,-33.91101,150.98227,0xE6100000010CF853E3A59BF440C08195438B6CDF6240
2187,1-S8IL7I,Long Day Care,Lighthouse Childcare,2 Snowden Street,SYLVANIA,NSW,2224,-34.01267759,151.1014025,0xE6100000010C61545227A00141C0AC1C5A643BE36240
2188,1-S8ZABW,Long Day Care,Miss Helenas Place-Greystanes,63-67 Brighton Street,GREYSTANES,NSW,2145,-33.82359,150.94062,0xE6100000010C287E8CB96BE940C0273108AC1CDE6240
2189,1-S91MAB,Long Day Care,Kids College-St Andrews,87 Midlothian Road,ST ANDREWS,NSW,2566,-34.0147,150.82973,0xE6100000010C27A089B0E10141C0C3F5285C8FDA6240
2190,1-SC3MKW,Long Day Care,Macarthur Early Learning,66 Macarthur Road,ELDERSLIE,NSW,2570,-34.0608,150.711,0xE6100000010C64CC5D4BC80741C0986E1283C0D66240
2191,1-SDIPVA,Long Day Care,Kindy Kids Village,69 Kalang Road,ELANORA HEIGHTS,NSW,2101,-33.6954,151.28051,0xE6100000010CB7D100DE02D940C0A245B6F3FDE86240
2192,1-631-3131,Long Day Care,Salvation Army Child Care Centre,2 Peppermint Cres,MACQUARIE FIELDS,NSW,2564,-33.99400071,150.9007078,0xE6100000010CAC1C5A643BFF40C046B6F3FDD4DC6240
2193,1-SFIDD,Long Day Care,Umina Kids Club,4-8 Nowack Avenue,UMINA BEACH,NSW,2257,-33.52003,151.3159,0xE6100000010CC3F5285C8FC240C0273108AC1CEA6240
2194,1-SFIH4,Long Day Care,Acre Woods Childcare - Roseville,81 Clanville Rd,ROSEVILLE,NSW,2069,-33.77695,151.1833,0xE6100000010C96218E7571E340C060E5D022DBE56240
2195,1-SH8HLQ,Long Day Care,Little Smarties Childcare Centre,45-49 Bakers Lane,KEMPS CREEK,NSW,2178,-33.83132,150.78709,0xE6100000010C1895D40968EA40C077BE9F1A2FD96240
2196,1-SHRENR,Long Day Care,Footprints Lake Village CLOSED,39 Gregory Crescent,WAGGA WAGGA,NSW,2650,-35.10817205,147.3598366,0xE6100000010CAEB6627FD98D41C0EC51B81E856B6240
2197,1-SHXO6Q,Long Day Care,Little Beginnings at Kolodong,465 Kolodong Road,TAREE,NSW,2430,-31.87452,152.41711,0xE6100000010C1D5A643BDFDF3FC0D34D6210580D6340
2198,1-6PX-4684,Long Day Care,Batlow Apple Tree Learning Centre,22-26 Batlow Avenue,BATLOW,NSW,2730,-35.51944,148.14155,0xE6100000010C6DC5FEB27BC241C0068195438B846240
2199,1-FGXYS,Long Day Care,Bambinis Early Learning & Developmental Long Day Care Centre CLOSED,18 Stuart Road,WEST HOXTON,NSW,2171,-33.94536,150.83354,0xE6100000010CB7D100DE02F940C0A69BC420B0DA6240
2200,1-SK3WQ,Long Day Care,Acre Woods Childcare - Gladesville,22-24 College St,GLADESVILLE,NSW,2111,-33.8215,151.1227,0xE6100000010CFED478E926E940C00E2DB29DEFE36240
2201,1-NMAQK0,Long Day Care,Penrith Early Learning Child Care,120 Woodriff Street,PENRITH,NSW,2750,-33.76071,150.6907,0xE6100000010C9A081B9E5EE140C0273108AC1CD66240
2202,1-SKS9X,Long Day Care,Nicky's Kids Town - Lane Cove,18-20 Orion Rd,LANE COVE WEST,NSW,2066,-33.80712,151.14812,0xE6100000010C014D840D4FE740C0DBF97E6ABCE46240
2203,1-SKSF2,Long Day Care,Mother Goose Day Nursery,13 Paterson Rd,BOLWARRA,NSW,2320,-32.71468,151.56926,0xE6100000010CC139234A7B5B40C091ED7C3F35F26240
2204,1-SKSL9,Long Day Care,Skallywags Pre School,154 Gardner Cct,SINGLETON HEIGHTS,NSW,2330,-32.53509,151.16072,0xE6100000010C780B24287E4440C0FED478E926E56240
2205,1-SKZWR,Long Day Care,Rainbow Village Childcare Centre,42 Weston Street,HARRIS PARK,NSW,2150,-33.82276,151.01696,0xE6100000010C0C93A98251E940C0068195438BE06240
2206,1-SL01T,Long Day Care,Hopskotch Kindergarten 01,46 Pelican Rd,SCHOFIELDS,NSW,2762,-33.70747,150.88079,0xE6100000010CC3F5285C8FDA40C0D578E92631DC6240
2207,1-SL0CT,Long Day Care,Gibbergunyah Long Day Care Centre,36 Etheridge Street,MITTAGONG,NSW,2575,-34.44786,150.4354,0xE6100000010C6FF085C9543941C052B81E85EBCD6240
2208,1-SL7N3,Long Day Care,Cherry Blossoms Corporate Childcare,31 Market Street,SYDNEY,NSW,2000,-33.87131,151.20579,0xE6100000010C9D8026C286EF40C03BDF4F8D97E66240
2209,1-SL7OX,Long Day Care,Trumpets Corporate Childcare,31 Market Street,SYDNEY,NSW,2000,-33.87131,151.20579,0xE6100000010C9D8026C286EF40C03BDF4F8D97E66240
2210,1-SLJWD,Long Day Care,Timbertown Childcare Centre,215 High Street,WAUCHOPE,NSW,2446,-31.46717,152.71636,0xE6100000010CF2B0506B9A773FC0F4FDD478E9166340
2211,1-SO3I4J,Long Day Care,Little Smarties Childcare Centre-Rosehill,38 Eleanor Street,ROSEHILL,NSW,2142,-33.82642,151.01758,0xE6100000010C0BB5A679C7E940C07F6ABC7493E06240
2212,1-SOHOZ2,Long Day Care,Birralee Childcare Centre,Eldridge Road and Gallipolli Street,BANKSTOWN,NSW,2200,-33.9322,151.0238,0xE6100000010C65AA605452F740C054E3A59BC4E06240
2213,1-SPCTJ7,Long Day Care,Mount Gibraltar Preschool,62 Oxley Dr,BOWRAL,NSW,2576,-34.47341,150.42846,0xE6100000010C94F6065F983C41C004560E2DB2CD6240
2214,1-SQO4F,Long Day Care,Culburra Beach Preschool,34 Addison Road,CULBURRA BEACH,NSW,2540,-34.91614,150.76082,0xE6100000010CCCEEC9C3427541C03108AC1C5AD86240
2215,1-SRX52C,Long Day Care,Nowra Preschool Education Centre,84 Douglas Street,NOWRA,NSW,2541,-34.88072,150.60003,0xE6100000010C29CB10C7BA7041C03333333333D36240
2216,1-SS2TW,Long Day Care,Cooloon Children's Centre Service,2 Park St,TWEED HEADS,NSW,2485,-28.1783,153.5379,0xE6100000010C76E09C11A52D3CC0F0A7C64B37316340
